# Supplementary Table T4. SCENIC regulons and regulon specificity scores (RSS).
# 200 active regulons x 18 clusters (pySCENIC, 20-run consensus; 7,878-cell/8-sample
# subset). regulon suffix (+)/(-) = activating/repressing. RSS = Jensen-Shannon specificity;
# rss_rank_in_cluster = 1 is the most cluster-specific regulon. Long format: one row per (cluster, regulon).
cluster	regulon	RSS	rss_rank_in_cluster
0	GLI3_(+)	0.2969	1
0	GATA2_(+)	0.2882	2
0	ZEB2_(-)	0.2862	3
0	MZF1_(+)	0.2846	4
0	NFIA_(+)	0.2716	5
0	ZNF148_(+)	0.2708	6
0	FOXP1_(+)	0.2702	7
0	FOXA1_(+)	0.2687	8
0	GATAD1_(+)	0.2679	9
0	TFDP2_(+)	0.2666	10
0	EBF1_(-)	0.2649	11
0	MECP2_(+)	0.2625	12
0	ZEB1_(-)	0.2616	13
0	ZNF704_(+)	0.2612	14
0	HOXA13_(+)	0.2602	15
0	NFKB1_(+)	0.2586	16
0	FOXO3_(+)	0.258	17
0	NR3C1_(+)	0.2579	18
0	SATB2_(+)	0.2578	19
0	RFX3_(+)	0.256	20
0	SMAD3_(+)	0.2556	21
0	TCF7_(+)	0.2552	22
0	PURA_(+)	0.255	23
0	FOXN2_(+)	0.2538	24
0	TCF7L1_(+)	0.2534	25
0	BCLAF1_(+)	0.2532	26
0	RARG_(+)	0.2531	27
0	POU2F1_(+)	0.2524	28
0	ZBTB21_(+)	0.252	29
0	TAF1_(+)	0.2517	30
0	BACH1_(+)	0.2516	31
0	BPTF_(+)	0.2506	32
0	JUNB_(+)	0.2506	32
0	MAF_(+)	0.2497	34
0	FOSB_(+)	0.2495	35
0	BARX2_(+)	0.2493	36
0	NKX3-1_(+)	0.2491	37
0	STAT2_(+)	0.2486	38
0	ZFX_(+)	0.2481	39
0	STAT3_(+)	0.2477	40
0	ELF1_(+)	0.2475	41
0	JUN_(+)	0.2475	41
0	VEZF1_(+)	0.2474	43
0	EP300_(+)	0.2472	44
0	FOXA2_(-)	0.2467	45
0	ELK4_(+)	0.2462	46
0	STAT1_(+)	0.2461	47
0	HNF4A_(+)	0.246	48
0	ATF3_(+)	0.2459	49
0	MXI1_(+)	0.2457	50
0	PLAGL1_(+)	0.2456	51
0	CEBPB_(+)	0.2449	52
0	MBD2_(+)	0.2449	52
0	RXRA_(+)	0.2448	54
0	FOS_(+)	0.2447	55
0	SIN3A_(+)	0.2447	55
0	NFIC_(+)	0.2445	57
0	EGR2_(+)	0.2443	58
0	KLF6_(+)	0.2443	58
0	EGR3_(+)	0.2439	60
0	EGR1_(+)	0.2435	61
0	MAFF_(+)	0.2433	62
0	CHD1_(+)	0.243	63
0	CEBPD_(+)	0.2419	64
0	ELF2_(+)	0.2418	65
0	SP4_(+)	0.2416	66
0	HOXB13_(+)	0.2414	67
0	IRX2_(+)	0.241	68
0	KLF5_(+)	0.2407	69
0	YY1_(+)	0.2407	69
0	NFIB_(+)	0.2404	71
0	E2F3_(+)	0.2399	72
0	SPDEF_(+)	0.2398	73
0	SRF_(+)	0.2389	74
0	SP3_(+)	0.2387	75
0	NFE2L2_(+)	0.2386	76
0	BRCA1_(+)	0.2384	77
0	KLF4_(+)	0.2383	78
0	MTF2_(+)	0.2374	79
0	BHLHE40_(+)	0.2369	80
0	KLF7_(+)	0.2366	81
0	MAFK_(+)	0.2365	82
0	RFX2_(+)	0.2365	82
0	SMARCC2_(+)	0.2362	84
0	JUND_(+)	0.2357	85
0	BCL6_(+)	0.2355	86
0	HMGA2_(+)	0.2351	87
0	FOXO3_(-)	0.2347	88
0	BACH2_(+)	0.2344	89
0	SOX4_(+)	0.2341	90
0	ATF3_(-)	0.2337	91
0	YBX1_(+)	0.233	92
0	ZNF580_(+)	0.233	92
0	TEAD1_(+)	0.2326	94
0	IRF1_(+)	0.2323	95
0	ELF3_(+)	0.2315	96
0	MAZ_(+)	0.2308	97
0	PHF20_(+)	0.2306	98
0	KLF12_(+)	0.23	99
0	MXD1_(+)	0.2299	100
0	RB1_(+)	0.2299	100
0	EVX1_(+)	0.2297	102
0	TCF3_(+)	0.2294	103
0	FLI1_(+)	0.227	104
0	RELB_(+)	0.2268	105
0	SOX9_(+)	0.226	106
0	E2F8_(+)	0.2253	107
0	MAFG_(+)	0.2252	108
0	ETS1_(+)	0.2236	109
0	ZNF354C_(+)	0.2236	109
0	E2F2_(+)	0.2234	111
0	E2F1_(+)	0.2233	112
0	TFDP1_(+)	0.2231	113
0	SREBF2_(+)	0.2228	114
0	MYBL1_(+)	0.2225	115
0	IRF7_(+)	0.2209	116
0	ATOH1_(+)	0.2199	117
0	ILF2_(+)	0.2196	118
0	POU3F1_(+)	0.2195	119
0	IRX4_(+)	0.2188	120
0	SIX1_(+)	0.2186	121
0	NFE2L1_(+)	0.2163	122
0	MYBL2_(+)	0.2162	123
0	E2F7_(+)	0.2153	124
0	FOXO1_(+)	0.2134	125
0	NFYB_(+)	0.213	126
0	IRF9_(+)	0.2124	127
0	RUNX3_(+)	0.2124	127
0	PAX4_(+)	0.2113	129
0	ETV6_(+)	0.211	130
0	DBP_(+)	0.2096	131
0	LTF_(+)	0.2073	132
0	HLTF_(+)	0.2057	133
0	BCL11A_(+)	0.2055	134
0	DLX1_(+)	0.2027	135
0	MYB_(+)	0.2021	136
0	CEBPA_(+)	0.202	137
0	DRGX_(+)	0.2018	138
0	IRF8_(+)	0.1987	139
0	TCF7L2_(+)	0.1987	139
0	HMGA1_(+)	0.1981	141
0	PGR_(+)	0.1968	142
0	EBF1_(+)	0.1953	143
0	OVOL2_(+)	0.1936	144
0	HOXD10_(+)	0.193	145
0	FOXM1_(+)	0.1917	146
0	VAX2_(+)	0.1913	147
0	TBP_(+)	0.1907	148
0	RXRG_(+)	0.1896	149
0	SOX11_(+)	0.1893	150
0	MSX1_(+)	0.1886	151
0	MAFF_(-)	0.1881	152
0	RXRA_(-)	0.1874	153
0	CREM_(+)	0.187	154
0	GATA6_(+)	0.1864	155
0	MAF_(-)	0.1864	155
0	GATA2_(-)	0.1863	157
0	ELF4_(+)	0.186	158
0	SMAD4_(+)	0.183	159
0	MAFB_(+)	0.1826	160
0	EHF_(-)	0.1825	161
0	ASCL1_(+)	0.1824	162
0	CEBPG_(+)	0.1822	163
0	THRB_(-)	0.182	164
0	PDLIM5_(-)	0.1819	165
0	DLX2_(+)	0.1808	166
0	ERG_(-)	0.1801	167
0	ARID3A_(+)	0.1788	168
0	HOXA10_(+)	0.1783	169
0	PRDM1_(+)	0.1783	169
0	FOXA2_(+)	0.1782	171
0	SOX13_(+)	0.1779	172
0	GABPA_(+)	0.1778	173
0	SOX2_(+)	0.1753	174
0	PAX7_(+)	0.1752	175
0	HOXA13_(-)	0.1742	176
0	USF2_(+)	0.1738	177
0	ZNF519_(+)	0.1734	178
0	HOXA10_(-)	0.1731	179
0	FOXI1_(+)	0.1723	180
0	ISL1_(+)	0.172	181
0	ETV5_(+)	0.1711	182
0	MAFA_(+)	0.1705	183
0	HOXD1_(+)	0.1701	184
0	MNX1_(+)	0.1698	185
0	NHLH1_(+)	0.1693	186
0	CHURC1_(+)	0.1692	187
0	IRF1_(-)	0.1687	188
0	IRF5_(+)	0.1686	189
0	NEUROD1_(+)	0.1683	190
0	IRF6_(-)	0.1682	191
0	FOS_(-)	0.1678	192
0	IKZF2_(-)	0.1675	193
0	TCF7L1_(-)	0.1675	193
0	FOXG1_(+)	0.1674	195
0	KLF4_(-)	0.1674	195
0	LEF1_(-)	0.1674	195
0	LHX6_(+)	0.1674	195
0	SIX5_(+)	0.1674	195
0	TFAP2C_(-)	0.1674	195
1	FOXA2_(+)	0.3377	1
1	ISL1_(+)	0.3349	2
1	HOXA10_(-)	0.3346	3
1	FOS_(-)	0.3248	4
1	LEF1_(-)	0.3191	5
1	THRB_(-)	0.316	6
1	SOX2_(+)	0.3142	7
1	EHF_(-)	0.3123	8
1	ERG_(-)	0.312	9
1	IRF1_(-)	0.31	10
1	TCF7L1_(-)	0.3094	11
1	PDLIM5_(-)	0.3083	12
1	DRGX_(+)	0.3064	13
1	MNX1_(+)	0.3058	14
1	MAFF_(-)	0.304	15
1	EBF1_(+)	0.3002	16
1	GATA2_(-)	0.2992	17
1	ETV5_(+)	0.2968	18
1	IKZF2_(-)	0.2943	19
1	SOX11_(+)	0.2942	20
1	BCL11A_(+)	0.2937	21
1	DLX1_(+)	0.2893	22
1	MAF_(-)	0.2841	23
1	FOXO1_(+)	0.2779	24
1	ASCL1_(+)	0.277	25
1	ATOH1_(+)	0.2732	26
1	HMGA1_(+)	0.2732	26
1	PAX4_(+)	0.2717	28
1	E2F7_(+)	0.2707	29
1	KLF12_(+)	0.2706	30
1	RXRG_(+)	0.2663	31
1	ARID3A_(+)	0.2642	32
1	BACH2_(+)	0.2637	33
1	RB1_(+)	0.2634	34
1	TFDP1_(+)	0.2624	35
1	SIX1_(+)	0.2605	36
1	NFIB_(+)	0.2593	37
1	SP4_(+)	0.2566	38
1	HOXD10_(+)	0.2549	39
1	RFX2_(+)	0.2547	40
1	POU3F1_(+)	0.2535	41
1	SP3_(+)	0.2532	42
1	YBX1_(+)	0.2528	43
1	KLF7_(+)	0.2527	44
1	FLI1_(+)	0.2524	45
1	ETS1_(+)	0.2518	46
1	HOXA13_(-)	0.2518	46
1	E2F3_(+)	0.2509	48
1	MTF2_(+)	0.2507	49
1	IRX2_(+)	0.2504	50
1	KLF4_(-)	0.25	51
1	BRCA1_(+)	0.249	52
1	ELF4_(+)	0.2484	53
1	ELF2_(+)	0.2483	54
1	MYBL2_(+)	0.248	55
1	E2F1_(+)	0.2478	56
1	ILF2_(+)	0.247	57
1	MAZ_(+)	0.2464	58
1	ZNF580_(+)	0.2446	59
1	HMGA2_(+)	0.2444	60
1	ZNF704_(+)	0.2443	61
1	POU2F1_(+)	0.244	62
1	BCLAF1_(+)	0.2428	63
1	NFIA_(+)	0.2425	64
1	SRF_(+)	0.2424	65
1	BPTF_(+)	0.242	66
1	MYB_(+)	0.2417	67
1	TBP_(+)	0.2414	68
1	VEZF1_(+)	0.2411	69
1	ZNF148_(+)	0.2406	70
1	FOXN2_(+)	0.2403	71
1	YY1_(+)	0.2401	72
1	CHD1_(+)	0.2396	73
1	SOX4_(+)	0.2395	74
1	RFX3_(+)	0.2391	75
1	E2F2_(+)	0.2387	76
1	NFIC_(+)	0.2386	77
1	ZNF354C_(+)	0.2386	77
1	JUND_(+)	0.2383	79
1	TEAD1_(+)	0.2381	80
1	MXI1_(+)	0.2376	81
1	FOXO3_(-)	0.2374	82
1	EGR3_(+)	0.2366	83
1	ETV6_(+)	0.2365	84
1	HOXB13_(+)	0.2361	85
1	SPDEF_(+)	0.2361	85
1	BACH1_(+)	0.2351	87
1	HOXA10_(+)	0.2351	87
1	MBD2_(+)	0.2351	87
1	MECP2_(+)	0.2348	90
1	SIN3A_(+)	0.2345	91
1	MYBL1_(+)	0.2342	92
1	EGR1_(+)	0.2337	93
1	BHLHE40_(+)	0.2335	94
1	EP300_(+)	0.2332	95
1	EVX1_(+)	0.2329	96
1	ZBTB21_(+)	0.2328	97
1	MAF_(+)	0.2322	98
1	NR3C1_(+)	0.2317	99
1	ELF1_(+)	0.2313	100
1	EGR2_(+)	0.2306	101
1	KLF5_(+)	0.2305	102
1	NFE2L2_(+)	0.23	103
1	HNF4A_(+)	0.2291	104
1	SATB2_(+)	0.2288	105
1	MAFG_(+)	0.2286	106
1	STAT1_(+)	0.2281	107
1	PHF20_(+)	0.228	108
1	ZFX_(+)	0.228	108
1	SMAD3_(+)	0.2273	110
1	PLAGL1_(+)	0.2271	111
1	FOS_(+)	0.2268	112
1	NFKB1_(+)	0.2259	113
1	TFDP2_(+)	0.2259	113
1	KLF6_(+)	0.2254	115
1	SOX9_(+)	0.2246	116
1	GATAD1_(+)	0.2243	117
1	TCF7L1_(+)	0.2242	118
1	PURA_(+)	0.2241	119
1	E2F8_(+)	0.2239	120
1	RXRA_(+)	0.2229	121
1	SREBF2_(+)	0.2229	121
1	IRF1_(+)	0.2226	123
1	IRF6_(-)	0.2215	124
1	SMARCC2_(+)	0.2202	125
1	RUNX3_(+)	0.2194	126
1	CEBPA_(+)	0.2189	127
1	FOXO3_(+)	0.2187	128
1	MAFK_(+)	0.2181	129
1	TCF3_(+)	0.2176	130
1	STAT3_(+)	0.2172	131
1	NFYB_(+)	0.2162	132
1	FOXA2_(-)	0.2157	133
1	NKX3-1_(+)	0.2155	134
1	HOXA13_(+)	0.2146	135
1	FOSB_(+)	0.2134	136
1	FOXA1_(+)	0.213	137
1	GLI3_(+)	0.2127	138
1	FOXP1_(+)	0.2125	139
1	JUN_(+)	0.2123	140
1	KLF4_(+)	0.2112	141
1	ATF3_(+)	0.2109	142
1	NHLH1_(+)	0.2107	143
1	CEBPB_(+)	0.2092	144
1	IRF7_(+)	0.2084	145
1	MAFF_(+)	0.2064	146
1	BARX2_(+)	0.2059	147
1	CEBPD_(+)	0.2054	148
1	NEUROD1_(+)	0.2036	149
1	RELB_(+)	0.2033	150
1	MXD1_(+)	0.2025	151
1	FOXM1_(+)	0.2014	152
1	CEBPG_(+)	0.2005	153
1	DBP_(+)	0.1996	154
1	JUNB_(+)	0.1994	155
1	STAT2_(+)	0.1977	156
1	PGR_(+)	0.1975	157
1	ZEB2_(-)	0.1949	158
1	BCL6_(+)	0.1928	159
1	ZEB1_(-)	0.1925	160
1	LTF_(+)	0.1911	161
1	TCF7_(+)	0.1885	162
1	ATF3_(-)	0.1873	163
1	NFE2L1_(+)	0.1865	164
1	FOXI1_(+)	0.1862	165
1	MSX1_(+)	0.186	166
1	TAF1_(+)	0.1856	167
1	VAX2_(+)	0.1855	168
1	GATA2_(+)	0.1827	169
1	HLTF_(+)	0.1823	170
1	IRF9_(+)	0.1811	171
1	IRF5_(+)	0.1804	172
1	SMAD4_(+)	0.1788	173
1	PAX7_(+)	0.1787	174
1	ELF3_(+)	0.178	175
1	ZNF519_(+)	0.1774	176
1	RARG_(+)	0.1772	177
1	CREM_(+)	0.1767	178
1	TFAP2C_(-)	0.1759	179
1	EBF1_(-)	0.1752	180
1	OVOL2_(+)	0.1719	181
1	PRDM1_(+)	0.1716	182
1	DLX2_(+)	0.1715	183
1	FOXG1_(+)	0.1713	184
1	CHURC1_(+)	0.1711	185
1	GABPA_(+)	0.1711	185
1	SOX13_(+)	0.1707	187
1	MZF1_(+)	0.1705	188
1	IRX4_(+)	0.1701	189
1	RXRA_(-)	0.1701	189
1	TCF7L2_(+)	0.1701	189
1	GATA6_(+)	0.1697	192
1	ELK4_(+)	0.1696	193
1	MAFA_(+)	0.1693	194
1	MAFB_(+)	0.1688	195
1	SIX5_(+)	0.1677	196
1	HOXD1_(+)	0.1674	197
1	IRF8_(+)	0.1674	197
1	LHX6_(+)	0.1674	197
1	USF2_(+)	0.1674	197
2	GATA2_(+)	0.3193	1
2	ELK4_(+)	0.2931	2
2	IRX4_(+)	0.2924	3
2	ZEB1_(-)	0.2778	4
2	TCF7_(+)	0.2765	5
2	MXD1_(+)	0.2759	6
2	JUNB_(+)	0.2743	7
2	STAT3_(+)	0.2742	8
2	FOXP1_(+)	0.2736	9
2	FOXA1_(+)	0.2725	10
2	FOSB_(+)	0.2718	11
2	MAFF_(+)	0.2718	11
2	FOXO3_(+)	0.2701	13
2	JUN_(+)	0.2701	13
2	NKX3-1_(+)	0.2681	15
2	ELF3_(+)	0.2665	16
2	KLF4_(+)	0.2649	17
2	MZF1_(+)	0.2643	18
2	GATAD1_(+)	0.2624	19
2	ATF3_(+)	0.2619	20
2	ZBTB21_(+)	0.2613	21
2	IRF9_(+)	0.2609	22
2	GLI3_(+)	0.2604	23
2	TEAD1_(+)	0.2597	24
2	TFDP2_(+)	0.2589	25
2	FOS_(+)	0.2577	26
2	PURA_(+)	0.2573	27
2	CEBPD_(+)	0.2571	28
2	KLF6_(+)	0.2571	28
2	ZEB2_(-)	0.2571	28
2	EGR2_(+)	0.257	31
2	RXRA_(+)	0.2569	32
2	ZFX_(+)	0.2564	33
2	TAF1_(+)	0.2563	34
2	FOXA2_(-)	0.2558	35
2	BACH1_(+)	0.2555	36
2	MAF_(+)	0.255	37
2	PLAGL1_(+)	0.2545	38
2	SMAD3_(+)	0.2543	39
2	SATB2_(+)	0.2542	40
2	NFKB1_(+)	0.2541	41
2	IRF1_(+)	0.2534	42
2	MECP2_(+)	0.2534	42
2	TCF3_(+)	0.2532	44
2	SPDEF_(+)	0.2531	45
2	CEBPB_(+)	0.253	46
2	STAT1_(+)	0.2526	47
2	ELF1_(+)	0.2524	48
2	HOXB13_(+)	0.2518	49
2	SOX9_(+)	0.2515	50
2	ATF3_(-)	0.2513	51
2	KLF5_(+)	0.2507	52
2	FOXN2_(+)	0.2506	53
2	TCF7L1_(+)	0.2506	53
2	JUND_(+)	0.2505	55
2	EGR1_(+)	0.2504	56
2	EP300_(+)	0.2502	57
2	FOXO3_(-)	0.2501	58
2	SRF_(+)	0.2495	59
2	BARX2_(+)	0.249	60
2	CHD1_(+)	0.2482	61
2	NFIA_(+)	0.2478	62
2	NFIC_(+)	0.2473	63
2	NR3C1_(+)	0.2466	64
2	NFYB_(+)	0.2463	65
2	ZNF148_(+)	0.2458	66
2	BPTF_(+)	0.2457	67
2	ZNF704_(+)	0.2457	67
2	POU2F1_(+)	0.2454	69
2	YY1_(+)	0.2441	70
2	BCL6_(+)	0.244	71
2	EGR3_(+)	0.2439	72
2	ZNF580_(+)	0.2437	73
2	ELF2_(+)	0.2431	74
2	SOX4_(+)	0.2431	74
2	BCLAF1_(+)	0.2427	76
2	BHLHE40_(+)	0.2425	77
2	MAZ_(+)	0.2424	78
2	HOXA13_(+)	0.2419	79
2	RFX3_(+)	0.2419	79
2	POU3F1_(+)	0.2417	81
2	MBD2_(+)	0.2413	82
2	STAT2_(+)	0.2411	83
2	KLF7_(+)	0.2391	84
2	VEZF1_(+)	0.2391	84
2	MXI1_(+)	0.239	86
2	MAFG_(+)	0.2388	87
2	SMARCC2_(+)	0.2388	87
2	CEBPA_(+)	0.2387	89
2	SREBF2_(+)	0.2372	90
2	NFE2L2_(+)	0.2369	91
2	YBX1_(+)	0.2361	92
2	DBP_(+)	0.2352	93
2	MAFK_(+)	0.2348	94
2	RFX2_(+)	0.2342	95
2	MTF2_(+)	0.2341	96
2	SIN3A_(+)	0.2341	96
2	NFIB_(+)	0.2332	98
2	E2F3_(+)	0.2331	99
2	ZNF354C_(+)	0.2324	100
2	PHF20_(+)	0.2317	101
2	HNF4A_(+)	0.2316	102
2	ILF2_(+)	0.2308	103
2	SP3_(+)	0.2307	104
2	IRF7_(+)	0.2306	105
2	TCF7L2_(+)	0.2303	106
2	SP4_(+)	0.2301	107
2	ETV6_(+)	0.2281	108
2	BACH2_(+)	0.2279	109
2	RELB_(+)	0.2267	110
2	HMGA2_(+)	0.226	111
2	BRCA1_(+)	0.2247	112
2	IRX2_(+)	0.2233	113
2	E2F1_(+)	0.2217	114
2	EVX1_(+)	0.2211	115
2	KLF12_(+)	0.2211	115
2	TFDP1_(+)	0.2194	117
2	HOXD10_(+)	0.2186	118
2	SIX1_(+)	0.2174	119
2	RB1_(+)	0.2169	120
2	ETS1_(+)	0.2155	121
2	VAX2_(+)	0.2155	121
2	ATOH1_(+)	0.2149	123
2	HMGA1_(+)	0.2138	124
2	E2F2_(+)	0.2131	125
2	FLI1_(+)	0.2126	126
2	RARG_(+)	0.2122	127
2	E2F8_(+)	0.2109	128
2	MYBL2_(+)	0.2108	129
2	EBF1_(-)	0.2103	130
2	E2F7_(+)	0.2081	131
2	MYBL1_(+)	0.208	132
2	PAX4_(+)	0.2049	133
2	MYB_(+)	0.2032	134
2	FOXO1_(+)	0.2016	135
2	BCL11A_(+)	0.1963	136
2	DRGX_(+)	0.1952	137
2	SOX11_(+)	0.1945	138
2	RUNX3_(+)	0.1934	139
2	TBP_(+)	0.1912	140
2	PRDM1_(+)	0.1905	141
2	MAFB_(+)	0.1896	142
2	EBF1_(+)	0.1886	143
2	DLX2_(+)	0.1885	144
2	MAFA_(+)	0.1884	145
2	NFE2L1_(+)	0.1868	146
2	PGR_(+)	0.1866	147
2	DLX1_(+)	0.1865	148
2	SMAD4_(+)	0.1847	149
2	RXRG_(+)	0.1837	150
2	MAFF_(-)	0.183	151
2	PDLIM5_(-)	0.183	151
2	LTF_(+)	0.1827	153
2	ARID3A_(+)	0.1823	154
2	MSX1_(+)	0.1823	154
2	GATA2_(-)	0.1822	156
2	FOXM1_(+)	0.182	157
2	RXRA_(-)	0.1801	158
2	THRB_(-)	0.1789	159
2	EHF_(-)	0.1788	160
2	ERG_(-)	0.1785	161
2	MAF_(-)	0.1785	161
2	ELF4_(+)	0.1783	163
2	HLTF_(+)	0.1776	164
2	SOX13_(+)	0.1776	164
2	CEBPG_(+)	0.1762	166
2	HOXA13_(-)	0.1756	167
2	OVOL2_(+)	0.1751	168
2	CREM_(+)	0.1745	169
2	IRF5_(+)	0.1745	169
2	ASCL1_(+)	0.1737	171
2	HOXA10_(+)	0.1728	172
2	PAX7_(+)	0.1719	173
2	USF2_(+)	0.1719	173
2	GATA6_(+)	0.1717	175
2	GABPA_(+)	0.1715	176
2	ZNF519_(+)	0.1711	177
2	FOXA2_(+)	0.1708	178
2	SOX2_(+)	0.1703	179
2	FOXI1_(+)	0.1699	180
2	HOXA10_(-)	0.1699	180
2	LHX6_(+)	0.1697	182
2	ETV5_(+)	0.1694	183
2	IRF1_(-)	0.1691	184
2	IRF6_(-)	0.169	185
2	NHLH1_(+)	0.1689	186
2	ISL1_(+)	0.1687	187
2	MNX1_(+)	0.1687	187
2	IRF8_(+)	0.1686	189
2	HOXD1_(+)	0.1685	190
2	NEUROD1_(+)	0.1677	191
2	FOS_(-)	0.1675	192
2	CHURC1_(+)	0.1674	193
2	FOXG1_(+)	0.1674	193
2	IKZF2_(-)	0.1674	193
2	KLF4_(-)	0.1674	193
2	LEF1_(-)	0.1674	193
2	SIX5_(+)	0.1674	193
2	TCF7L1_(-)	0.1674	193
2	TFAP2C_(-)	0.1674	193
3	FOXM1_(+)	0.3516	1
3	FOXA2_(+)	0.3489	2
3	ISL1_(+)	0.3395	3
3	HOXA10_(-)	0.3318	4
3	SOX2_(+)	0.3294	5
3	FOS_(-)	0.3263	6
3	EHF_(-)	0.319	7
3	MNX1_(+)	0.317	8
3	THRB_(-)	0.3169	9
3	LEF1_(-)	0.315	10
3	ERG_(-)	0.3136	11
3	ETV5_(+)	0.3103	12
3	E2F8_(+)	0.3099	13
3	PDLIM5_(-)	0.3098	14
3	MYBL2_(+)	0.3073	15
3	DRGX_(+)	0.3068	16
3	MYBL1_(+)	0.3038	17
3	MAFF_(-)	0.3037	18
3	IRF1_(-)	0.3033	19
3	GATA2_(-)	0.3016	20
3	SOX11_(+)	0.3012	21
3	EBF1_(+)	0.2989	22
3	E2F2_(+)	0.2959	23
3	DLX1_(+)	0.2939	24
3	BCL11A_(+)	0.2929	25
3	IKZF2_(-)	0.2926	26
3	E2F7_(+)	0.2922	27
3	TCF7L1_(-)	0.2882	28
3	E2F1_(+)	0.2825	29
3	BRCA1_(+)	0.2817	30
3	MAF_(-)	0.2802	31
3	RXRG_(+)	0.2794	32
3	FOXO1_(+)	0.2786	33
3	PAX4_(+)	0.2781	34
3	HOXD10_(+)	0.2772	35
3	TFDP1_(+)	0.2759	36
3	ATOH1_(+)	0.274	37
3	RB1_(+)	0.2733	38
3	ILF2_(+)	0.2714	39
3	KLF12_(+)	0.2709	40
3	HMGA1_(+)	0.2702	41
3	HOXA10_(+)	0.2699	42
3	ASCL1_(+)	0.265	43
3	BACH2_(+)	0.2648	44
3	ARID3A_(+)	0.2647	45
3	HOXA13_(-)	0.2639	46
3	E2F3_(+)	0.2623	47
3	SP3_(+)	0.26	48
3	NFIB_(+)	0.2597	49
3	MTF2_(+)	0.2584	50
3	SIX1_(+)	0.2576	51
3	SIN3A_(+)	0.2573	52
3	MAZ_(+)	0.2572	53
3	NFYB_(+)	0.2568	54
3	SP4_(+)	0.2566	55
3	YBX1_(+)	0.2558	56
3	FLI1_(+)	0.2555	57
3	ETS1_(+)	0.2553	58
3	KLF7_(+)	0.2545	59
3	ETV6_(+)	0.2534	60
3	POU3F1_(+)	0.2533	61
3	RFX2_(+)	0.252	62
3	ELF2_(+)	0.2509	63
3	SRF_(+)	0.2495	64
3	ZNF580_(+)	0.2483	65
3	POU2F1_(+)	0.2455	66
3	IRX2_(+)	0.2453	67
3	HMGA2_(+)	0.2439	68
3	ZNF704_(+)	0.2432	69
3	VEZF1_(+)	0.2422	70
3	JUND_(+)	0.2414	71
3	NFIA_(+)	0.2414	71
3	MYB_(+)	0.241	73
3	SOX4_(+)	0.2403	74
3	TEAD1_(+)	0.2393	75
3	YY1_(+)	0.2393	75
3	HOXB13_(+)	0.2392	77
3	PHF20_(+)	0.2391	78
3	BCLAF1_(+)	0.2386	79
3	FOXN2_(+)	0.2383	80
3	EGR1_(+)	0.2382	81
3	KLF4_(-)	0.2375	82
3	NFIC_(+)	0.2373	83
3	FOXO3_(-)	0.237	84
3	SPDEF_(+)	0.2367	85
3	CHD1_(+)	0.2362	86
3	RFX3_(+)	0.2362	86
3	BPTF_(+)	0.2361	88
3	ELF4_(+)	0.2359	89
3	EP300_(+)	0.2359	89
3	EGR3_(+)	0.2354	91
3	MXI1_(+)	0.2353	92
3	EVX1_(+)	0.2344	93
3	ZNF148_(+)	0.2339	94
3	EGR2_(+)	0.2333	95
3	ZNF354C_(+)	0.2326	96
3	SOX9_(+)	0.2322	97
3	BACH1_(+)	0.2311	98
3	NR3C1_(+)	0.2309	99
3	FOS_(+)	0.2308	100
3	MECP2_(+)	0.2307	101
3	ZBTB21_(+)	0.2303	102
3	SMAD3_(+)	0.2298	103
3	KLF5_(+)	0.2297	104
3	BHLHE40_(+)	0.2295	105
3	NFE2L2_(+)	0.2293	106
3	FOXA2_(-)	0.2286	107
3	MAF_(+)	0.228	108
3	MAFG_(+)	0.2274	109
3	STAT1_(+)	0.2269	110
3	MBD2_(+)	0.2268	111
3	SATB2_(+)	0.2266	112
3	ELF1_(+)	0.2259	113
3	IRF1_(+)	0.2259	113
3	PLAGL1_(+)	0.2245	115
3	KLF6_(+)	0.2244	116
3	IRF6_(-)	0.224	117
3	ZFX_(+)	0.2227	118
3	HNF4A_(+)	0.2205	119
3	NFKB1_(+)	0.2205	119
3	GATAD1_(+)	0.2204	121
3	TFDP2_(+)	0.2202	122
3	TCF7L1_(+)	0.2184	123
3	ZNF519_(+)	0.2184	123
3	MAFK_(+)	0.2177	125
3	DBP_(+)	0.2174	126
3	RXRA_(+)	0.2169	127
3	FOXO3_(+)	0.2163	128
3	HOXA13_(+)	0.2158	129
3	SREBF2_(+)	0.2142	130
3	ATF3_(+)	0.2135	131
3	FOSB_(+)	0.2135	131
3	JUN_(+)	0.2134	133
3	TCF3_(+)	0.2132	134
3	STAT3_(+)	0.2129	135
3	NKX3-1_(+)	0.2127	136
3	NHLH1_(+)	0.2126	137
3	TBP_(+)	0.2125	138
3	CEBPB_(+)	0.2124	139
3	GLI3_(+)	0.2123	140
3	SMARCC2_(+)	0.2122	141
3	FOXA1_(+)	0.2114	142
3	PURA_(+)	0.2111	143
3	RUNX3_(+)	0.211	144
3	KLF4_(+)	0.2108	145
3	MAFF_(+)	0.2094	146
3	JUNB_(+)	0.2082	147
3	FOXP1_(+)	0.2076	148
3	CEBPD_(+)	0.2047	149
3	RELB_(+)	0.2036	150
3	BARX2_(+)	0.2031	151
3	CEBPG_(+)	0.2014	152
3	MXD1_(+)	0.1974	153
3	ZEB2_(-)	0.1972	154
3	IRF7_(+)	0.1967	155
3	ZEB1_(-)	0.1959	156
3	NEUROD1_(+)	0.1947	157
